Time,Frame,New_detections,Current_detections,Total_detections,Density (people/m2)
105.58315873146057,1,0,0,0,0.0
110.96058487892151,2,0,0,0,0.0
115.38607239723206,3,0,0,0,0.0
117.38376569747925,4,0,0,0,0.0
120.84765934944153,5,0,0,0,0.0
124.37302589416504,6,0,0,0,0.0
127.88186430931091,7,1,1,1,0.23809523809523808
129.69064116477966,8,0,0,1,0.0
131.67223143577576,9,0,1,1,0.23809523809523808
133.37820720672607,10,0,0,1,0.0
136.8637547492981,11,0,0,1,0.0
139.38504076004028,12,0,0,1,0.0
143.46866846084595,13,0,0,1,0.0
146.05192685127258,14,0,0,1,0.0
150.38243079185486,15,0,0,1,0.0
153.5672402381897,16,0,0,1,0.0
157.07712388038635,17,1,1,2,0.23809523809523808
159.82068133354187,18,0,1,2,0.23809523809523808
162.5284128189087,19,0,0,2,0.0
165.22773957252502,20,0,1,2,0.23809523809523808
169.46960496902466,21,0,1,2,0.23809523809523808
173.21801280975342,22,0,1,2,0.23809523809523808
176.9503631591797,23,0,1,2,0.23809523809523808
179.5476291179657,24,0,1,2,0.23809523809523808
183.80264806747437,25,0,1,2,0.23809523809523808
186.61682558059692,26,0,1,2,0.23809523809523808
190.98285031318665,27,0,1,2,0.23809523809523808
193.77607488632202,28,0,1,2,0.23809523809523808
196.6303267478943,29,0,1,2,0.23809523809523808
201.2426836490631,30,0,0,2,0.0
205.39321970939636,31,0,1,2,0.23809523809523808
208.34304881095886,32,0,1,2,0.23809523809523808
212.51795554161072,33,0,1,2,0.23809523809523808
215.26421475410461,34,0,1,2,0.23809523809523808
219.5983726978302,35,0,1,2,0.23809523809523808
222.24266743659973,36,0,1,2,0.23809523809523808
226.74822783470154,37,0,1,2,0.23809523809523808
231.53649926185608,38,1,2,3,0.47619047619047616
236.71456742286682,39,0,1,3,0.23809523809523808
241.70719122886658,40,0,2,3,0.47619047619047616
246.4516727924347,41,0,2,3,0.47619047619047616
251.18313336372375,42,0,2,3,0.47619047619047616
255.92274975776672,43,1,3,4,0.7142857142857143
261.10622477531433,44,1,4,5,0.9523809523809523
264.7486593723297,45,0,4,5,0.9523809523809523
270.32218527793884,46,0,3,5,0.7142857142857143
276.1504635810852,47,0,4,5,0.9523809523809523
279.9403727054596,48,0,3,5,0.7142857142857143
284.0148539543152,49,0,3,5,0.7142857142857143
288.2957398891449,50,0,3,5,0.7142857142857143
294.34837102890015,51,0,2,5,0.47619047619047616
298.3813180923462,52,0,2,5,0.47619047619047616
305.32258439064026,53,0,4,5,0.9523809523809523
309.8605751991272,54,0,4,5,0.9523809523809523
314.68102836608887,55,0,3,5,0.7142857142857143
321.8620493412018,56,0,3,5,0.7142857142857143
328.92940521240234,57,0,4,5,0.9523809523809523
333.77750158309937,58,0,4,5,0.9523809523809523
340.8373169898987,59,0,4,5,0.9523809523809523
347.92349791526794,60,0,4,5,0.9523809523809523
355.0228910446167,61,0,4,5,0.9523809523809523
359.92822098731995,62,0,4,5,0.9523809523809523
366.93915820121765,63,0,4,5,0.9523809523809523
374.17654275894165,64,0,4,5,0.9523809523809523
381.2954318523407,65,0,3,5,0.7142857142857143
388.3847813606262,66,0,4,5,0.9523809523809523
395.8792726993561,67,0,4,5,0.9523809523809523
403.20663499832153,68,0,3,5,0.7142857142857143
410.5249354839325,69,0,3,5,0.7142857142857143
418.044086933136,70,1,4,6,0.9523809523809523
425.1776132583618,71,0,4,6,0.9523809523809523
432.13462591171265,72,0,4,6,0.9523809523809523
438.98025035858154,73,0,4,6,0.9523809523809523
445.8496792316437,74,0,4,6,0.9523809523809523
452.9293866157532,75,0,4,6,0.9523809523809523
458.00311040878296,76,0,3,6,0.7142857142857143
464.9697630405426,77,0,2,6,0.47619047619047616
469.82023882865906,78,0,2,6,0.47619047619047616
476.8114318847656,79,0,2,6,0.47619047619047616
483.38728046417236,80,0,2,6,0.47619047619047616
488.70727252960205,81,0,2,6,0.47619047619047616
497.02202892303467,82,0,2,6,0.47619047619047616
506.16231989860535,83,1,4,7,0.9523809523809523
512.4910798072815,84,1,5,8,1.1904761904761905
