Time,Frame,New_detections,Current_detections,Total_detections,Density (people/m2)
14.143891334533691,1,0,0,0,0.0
20.387639045715332,2,0,0,0,0.0
22.675921201705933,3,0,0,0,0.0
27.42901849746704,4,0,0,0,0.0
31.124309062957764,5,0,0,0,0.0
35.86036038398743,6,0,0,0,0.0
38.40108942985535,7,0,0,0,0.0
40.77529168128967,8,0,0,0,0.0
43.378541231155396,9,0,0,0,0.0
45.931745767593384,10,0,0,0,0.0
48.282930850982666,11,0,0,0,0.0
50.57564902305603,12,0,0,0,0.0
54.346033811569214,13,0,0,0,0.0
57.54550862312317,14,0,0,0,0.0
61.89246582984924,15,0,0,0,0.0
65.1376142501831,16,0,0,0,0.0
68.30339193344116,17,0,0,0,0.0
72.9622974395752,18,0,0,0,0.0
76.83359885215759,19,0,0,0,0.0
81.67001295089722,20,0,0,0,0.0
84.62480235099792,21,0,0,0,0.0
87.59654498100281,22,0,0,0,0.0
92.82247161865234,23,0,0,0,0.0
97.82247042655945,24,0,0,0,0.0
101.91781091690063,25,0,0,0,0.0
106.47677540779114,26,0,0,0,0.0
109.18700385093689,27,0,0,0,0.0
111.92077040672302,28,0,0,0,0.0
116.82824039459229,29,0,0,0,0.0
123.16892719268799,30,0,0,0,0.0
126.90327382087708,31,1,1,1,0.1639344262295082
132.79644441604614,32,0,1,1,0.1639344262295082
136.2527298927307,33,0,1,1,0.1639344262295082
141.5427007675171,34,0,1,1,0.1639344262295082
145.51106095314026,35,1,2,2,0.3278688524590164
151.59261202812195,36,0,2,2,0.3278688524590164
157.70026206970215,37,0,2,2,0.3278688524590164
163.4631905555725,38,0,2,2,0.3278688524590164
169.23414707183838,39,0,2,2,0.3278688524590164
174.7286410331726,40,0,2,2,0.3278688524590164
178.92647671699524,41,0,2,2,0.3278688524590164
185.19402384757996,42,0,2,2,0.3278688524590164
192.40854120254517,43,0,2,2,0.3278688524590164
199.36866068840027,44,0,2,2,0.3278688524590164
205.97989320755005,45,1,3,3,0.49180327868852464
210.97178292274475,46,0,3,3,0.49180327868852464
217.41355895996094,47,1,4,4,0.6557377049180328
223.53739404678345,48,0,3,4,0.49180327868852464
227.66976141929626,49,0,3,4,0.49180327868852464
234.40632009506226,50,0,3,4,0.49180327868852464
238.96176528930664,51,0,3,4,0.49180327868852464
243.37517952919006,52,0,3,4,0.49180327868852464
248.61085438728333,53,0,4,4,0.6557377049180328
253.83573985099792,54,0,4,4,0.6557377049180328
260.5925135612488,55,0,4,4,0.6557377049180328
267.77358078956604,56,0,4,4,0.6557377049180328
