Time,Frame,New_detections,Current_detections,Total_detections,Density (people/m2)
36.287720680236816,1,0,0,0,0.0
41.40833878517151,2,0,0,0,0.0
43.63802123069763,3,1,1,1,0.24390243902439027
45.91919016838074,4,0,1,1,0.24390243902439027
48.59492087364197,5,0,1,1,0.24390243902439027
53.08230137825012,6,0,1,1,0.24390243902439027
56.684616565704346,7,0,1,1,0.24390243902439027
58.80028033256531,8,0,1,1,0.24390243902439027
62.42199182510376,9,0,1,1,0.24390243902439027
67.60631608963013,10,1,2,2,0.48780487804878053
70.7350127696991,11,0,2,2,0.48780487804878053
73.54221415519714,12,0,2,2,0.48780487804878053
76.88448596000671,13,0,2,2,0.48780487804878053
81.48751926422119,14,0,2,2,0.48780487804878053
84.84294319152832,15,0,0,2,0.0
88.15172481536865,16,0,2,2,0.48780487804878053
91.53099775314331,17,0,2,2,0.48780487804878053
95.59982180595398,18,0,2,2,0.48780487804878053
101.50632047653198,19,0,2,2,0.48780487804878053
105.58392858505249,20,1,1,3,0.24390243902439027
109.93981552124023,21,0,3,3,0.7317073170731708
116.2791748046875,22,0,3,3,0.7317073170731708
120.65663075447083,23,0,3,3,0.7317073170731708
126.9731695652008,24,0,3,3,0.7317073170731708
131.15716910362244,25,0,1,3,0.24390243902439027
135.49423670768738,26,0,1,3,0.24390243902439027
140.00080680847168,27,0,1,3,0.24390243902439027
144.63918900489807,28,0,1,3,0.24390243902439027
149.46456503868103,29,0,1,3,0.24390243902439027
154.75804257392883,30,0,1,3,0.24390243902439027
157.66963529586792,31,0,1,3,0.24390243902439027
160.9379050731659,32,0,1,3,0.24390243902439027
165.77479195594788,33,0,1,3,0.24390243902439027
170.7501242160797,34,0,1,3,0.24390243902439027
173.67631340026855,35,0,1,3,0.24390243902439027
179.08434653282166,36,0,1,3,0.24390243902439027
184.59009957313538,37,0,1,3,0.24390243902439027
188.6533989906311,38,0,1,3,0.24390243902439027
194.4053761959076,39,0,1,3,0.24390243902439027
198.62571263313293,40,0,1,3,0.24390243902439027
204.92174410820007,41,0,1,3,0.24390243902439027
211.36528873443604,42,0,1,3,0.24390243902439027
214.93935871124268,43,0,1,3,0.24390243902439027
